Dish,Count,Avg_Rating
carbonara,478,4.439330543933054
herbs,474,4.607594936708867
blueberry,472,4.845338983050848
meatloaf,470,4.738297872340426
fudge,470,4.659574468085109
cider,467,4.591006423982869
calzone,466,4.478540772532197
whip,462,4.735930735930735
lemonade,461,4.496746203904559
cotton,460,4.628260869565222
fillet,457,4.599562363238512
brulee,454,4.709251101321584
barley,454,4.374449339207055
tangy,449,4.7416481069042336
shack,449,4.311804008908695
oyster,448,4.5513392857142865
san,448,4.537946428571439
bleu,445,4.5820224719101175
popcorn,443,4.783295711060954
vietnamese,440,4.749999999999997
strawberry,435,4.72413793103448
grille,434,4.338709677419355
blossom,433,4.237875288683605
pastrami,430,4.723255813953491
mash,430,4.4209302325581445
cauliflower,426,4.769953051643197
sashimi,426,4.671361502347419
kale,425,4.79764705882353
porridge,423,4.640661938534286
tempe,421,4.572446555819475
tiramisu,420,4.895238095238097
gelato,418,4.705741626794261
lentil,414,4.72463768115942
biscuit,414,4.599033816425124
asada,413,4.123486682808717
gooey,412,4.59223300970874
stout,409,4.794621026894865
benny,408,4.512254901960782
oshi,406,3.8275862068965516
zucchini,404,4.712871287128715
scoop,404,4.579207920792077
fruity,404,4.3440594059406
sangria,402,4.766169154228853
caprese,402,4.616915422885576
cactus,401,4.3216957605985
sirloin,398,4.59798994974875
vodka,394,4.588832487309643
fig,392,4.482142857142857
herb,389,4.647814910025708
yogurt,380,4.6447368421052655
cannoli,378,4.753968253968254
panna,376,4.5
masala,375,4.741333333333336
macaroni,375,4.6693333333333324
roti,374,4.828877005347592
german,374,4.708556149732618
tempura,374,4.7005347593582885
tableside,373,4.549597855227878
walnut,370,4.451351351351344
bruschetta,369,4.772357723577234
colorado,369,4.4390243902439
muffin,368,4.5326086956521765
lump,368,3.888586956521741
cuban,365,4.786301369863017
kong,365,4.531506849315067
scallop,364,4.640109890109886
pea,363,4.732782369146004
rum,362,4.654696132596684
colada,360,4.730555555555553
berry,359,4.76323119777159
paradise,357,4.568627450980393
schnitzel,356,4.730337078651687
dragon,355,4.501408450704223
fajita,353,4.541076487252121
raisin,353,4.237960339943341
horseradish,351,4.680911680911681
cumin,351,4.615384615384613
prosciutto,350,4.8514285714285705
vanilla,350,4.774285714285713
fondue,349,4.633237822349569
pecorino,346,4.566473988439309
pudding,340,4.494117647058824
basmati,337,4.278931750741836
baklava,336,4.8809523809523805
boston,336,4.502976190476192
chaat,334,4.529940119760479
sum,328,4.573170731707318
rosewater,324,4.219135802469131
pumpkin,323,4.854489164086692
pear,323,4.337461300309592
champagne,322,4.782608695652179
pastor,322,4.555900621118008
samosa,320,4.699999999999998
squid,320,4.499999999999997
whiskey,319,4.686520376175551
rye,318,4.738993710691824
custard,318,4.578616352201262
marinade,315,4.704761904761906
masa,313,4.530351437699682
jar,313,4.466453674121405
chutney,305,4.688524590163934
scramble,305,4.57377049180328
squash,303,4.792079207920792
raspberry,300,4.86666666666667
mule,300,4.766666666666665
tartare,299,4.732441471571911
casserole,299,4.45484949832776
cheesesteak,294,4.744897959183672
animal,294,4.496598639455781
noir,293,4.549488054607507
organic,291,4.797250859106532
pollo,291,4.494845360824743
spanish,289,4.667820069204149
gin,287,4.5958188153310084
apricot,286,4.874125874125878
sriracha,285,4.764912280701755
catfish,284,4.7570422535211225
toronto,284,4.753521126760562
edamame,284,4.542253521126761
roe,280,4.446428571428569
halal,276,4.583333333333331
velvet,275,4.694545454545456
jerky,273,4.150183150183153
rabbit,271,4.808118081180809
glaze,269,4.7620817843866154
cobb,268,4.626865671641791
ceviche,267,4.632958801498127
galette,266,4.304511278195489
shawarma,265,4.713207547169811
octopus,265,4.675471698113205
scallion,264,4.651515151515155
butternut,263,4.901140684410641
belgian,260,4.530769230769234
vinaigrette,257,4.735408560311289
tabbouleh,257,4.727626459143965
banchan,257,4.680933852140078
mackerel,256,4.648437499999998
artisan,255,4.654901960784316
gumbo,253,4.679841897233198
fiesta,251,4.585657370517927
soba,250,4.260000000000002
croissant,249,4.795180722891565
enchiladas,249,4.734939759036143
bolognese,248,4.786290322580643
hoagie,248,4.520161290322575
soju,247,4.668016194331989
cereal,247,4.538461538461538
creek,247,4.263157894736844
deluxe,245,4.56326530612245
tendon,244,4.6516393442623
galbi,243,4.604938271604939
antipasto,240,4.700000000000002
https,238,4.6050420168067205
dumpling,237,4.7257383966244735
habanero,236,4.779661016949152
biryani,236,4.504237288135594
rosemary,235,4.8468085106383
florentine,234,4.269230769230772
ricotta,233,4.755364806866953
paleo,233,4.716738197424895
toro,233,3.6566523605150216
provolone,232,4.681034482758622
wasabi,231,4.627705627705627
handmade,229,4.646288209606983
brooklyn,229,4.528384279475985
oat,229,4.493449781659391
kung,227,4.154185022026433
cavatelli,226,4.747787610619469
skewer,225,4.1955555555555595
hollandaise,224,4.745535714285714
bao,224,4.705357142857145
fennel,224,4.700892857142854
penne,224,4.683035714285718
verde,224,4.482142857142857
kimchi,223,4.789237668161433
mimosa,222,4.851351351351352
brioche,220,4.8545454545454545
chimichanga,217,4.682027649769583
jambalaya,216,4.694444444444445
baguette,216,4.648148148148147
teriyaki,215,4.576744186046506
baja,214,4.719626168224297
tandoori,213,4.7511737089201915
margherita,212,4.886792452830188
salami,211,4.658767772511854
ragout,211,4.630331753554501
buckwheat,210,4.43809523809524
montreal,210,4.361904761904762
bird,209,4.660287081339715
kabob,208,4.72596153846154
cranberry,206,4.8058252427184485
tiger,204,4.490196078431372
dungeness,204,4.1323529411764675
cupcake,203,4.7339901477832536
