Dish,Count,Avg_Rating
plantain,151,4.211920529801325
poutine,147,4.727891156462585
veggie,147,4.63265306122449
pepperoni,147,4.5714285714285685
gravy,147,4.503401360544219
japanese,146,4.4315068493150696
ribeye,145,4.627586206896553
turkey,144,4.687500000000001
creamy,144,4.59722222222222
buffalo,144,4.444444444444445
mustard,142,4.654929577464791
omelet,142,4.584507042253523
fin,141,4.382978723404252
hummus,140,4.942857142857142
peach,140,4.821428571428573
lemon,140,4.557142857142856
torta,140,4.485714285714285
bulgogi,139,4.654676258992807
mayo,139,4.4244604316546745
toast,137,4.627737226277371
carrot,137,4.386861313868612
tinga,136,4.507352941176472
karaage,136,4.2867647058823515
boba,134,4.5522388059701475
dip,133,4.481203007518797
gouda,133,4.225563909774435
radish,132,4.045454545454545
housemade,131,4.755725190839694
cocktail,131,4.557251908396949
iced,130,4.623076923076922
chip,130,4.592307692307691
lobster,130,4.561538461538461
wedge,130,4.492307692307693
bon,126,4.698412698412697
pao,126,4.674603174603173
sundae,126,4.436507936507935
quesadilla,124,4.532258064516129
vegetable,124,4.427419354838708
pastor,123,4.8130081300812995
eggplant,123,4.520325203252032
chow,123,4.512195121951218
casserole,122,4.795081967213112
marinara,122,4.500000000000001
wing,122,4.426229508196721
asparagus,121,4.719008264462808
mozzarella,121,4.363636363636362
madness,121,3.8016528925619837
scotch,120,4.783333333333334
espresso,120,4.583333333333332
scone,119,4.319327731092437
savory,116,4.741379310344828
brew,116,4.586206896551726
cowboy,116,4.52586206896552
assortment,116,4.5
oatmeal,115,4.739130434782605
grilled,115,4.652173913043478
goat,115,4.382608695652169
toro,115,4.208695652173911
patty,114,4.5
dim,114,4.219298245614032
asada,114,4.201754385964913
jalapeno,113,4.787610619469025
layer,113,4.469026548672566
cheesy,112,4.57142857142857
cajun,111,4.63063063063063
sashimi,111,4.378378378378377
cider,110,4.718181818181817
mary,110,4.490909090909091
desert,110,4.427272727272727
cinnamon,109,4.761467889908257
holy,109,4.339449541284404
smoothie,108,4.537037037037039
kimchi,106,4.49056603773585
sage,106,4.386792452830189
coconut,105,4.761904761904763
choy,105,4.742857142857144
grey,105,3.961904761904762
curd,105,3.857142857142857
mojito,104,4.884615384615383
