Dish,Count,Avg_Rating
aioli,415,4.906024096385543
madness,415,4.031325301204821
mango,413,4.820823244552055
roast,411,4.496350364963507
peach,403,4.6923076923076925
chowder,400,4.702499999999999
okra,400,4.377500000000005
jalapeno,399,4.781954887218042
dim,398,4.670854271356779
layer,394,4.593908629441615
trout,389,4.683804627249363
cherry,388,4.713917525773197
scramble,387,4.754521963824292
turkey,387,4.643410852713183
crack,386,4.650259067357518
caesar,386,4.528497409326426
sundae,385,4.618181818181809
cheesecake,384,4.666666666666668
compote,381,4.653543307086614
curd,378,4.166666666666677
brewing,373,4.691689008042892
martini,369,4.715447154471539
custard,369,4.582655826558267
arugula,368,4.7989130434782625
goat,367,4.681198910081746
tartine,366,4.693989071038252
wedge,366,4.568306010928959
grape,366,4.532786885245904
frosting,365,4.550684931506848
korean,364,4.664835164835159
snack,360,4.7277777777777725
malt,360,4.683333333333332
burritos,357,4.627450980392159
holy,354,4.502824858757066
moon,350,4.514285714285713
buttery,349,4.808022922636103
mediterranean,349,4.707736389684811
biscuit,348,4.686781609195397
sando,348,4.672413793103448
caramel,346,4.823699421965313
blueberry,346,4.768786127167629
japanese,344,4.6569767441860455
reuben,339,4.575221238938055
cutlet,334,4.820359281437128
charcuterie,333,4.702702702702703
pepperoni,331,4.676737160120842
asada,328,4.411585365853663
banana,327,4.730886850152909
torta,327,4.400611620795104
grey,326,4.303680981595094
grilled,325,4.778461538461543
cajun,324,4.691358024691356
asparagus,323,4.808049535603718
matcha,322,4.534161490683227
pastor,321,4.809968847352029
brewery,320,4.809375000000001
mole,320,4.553125000000001
jam,316,4.825949367088608
plum,311,4.765273311897104
satay,308,4.548701298701299
naan,307,4.791530944625409
feta,306,4.7156862745098085
pretzel,303,4.735973597359737
cant,303,4.61056105610561
pastry,297,4.744107744107744
lager,297,4.313131313131307
omelette,295,4.711864406779664
barbecue,295,4.688135593220342
waffle,295,4.583050847457628
cheeseburger,294,4.598639455782314
shank,290,4.396551724137926
bella,289,4.598615916955019
almond,288,4.756944444444441
ravioli,287,4.745644599303135
gooey,287,4.6794425087108005
snapper,286,4.730769230769231
puree,286,4.555944055944054
parmesan,284,4.77112676056338
syrup,282,4.535460992907802
steakhouse,281,4.7330960854092545
goose,280,4.764285714285713
udon,278,4.29496402877698
lean,276,4.557971014492753
panini,275,4.410909090909089
crepe,274,4.740875912408757
cowboy,273,4.787545787545792
panna,272,4.595588235294117
flatbread,272,4.580882352941178
quesadilla,271,4.52029520295203
chilli,270,4.4333333333333345
bleu,269,4.643122676579927
nutella,269,4.2639405204461
confit,268,4.742537313432836
protein,268,4.615671641791046
pineapple,266,4.887218045112784
enchiladas,263,4.638783269961979
bourbon,261,4.839080459770116
squash,260,4.753846153846156
glaze,259,4.698841698841701
oyster,259,4.6563706563706555
march,259,4.629343629343629
creme,257,4.688715953307393
