Dish,Count,Avg_Rating
holy,1038,4.2514450867051945
savory,1035,4.882125603864736
gyro,1034,4.629593810444874
noodle,1032,4.69864341085271
mozzarella,1031,4.646944713870025
sage,1023,4.363636363636368
colada,1019,4.681059862610397
cheddar,1016,4.731299212598424
brew,997,4.7592778335005
cheesy,985,4.793908629441628
caesar,972,4.568930041152263
madness,972,3.939300411522636
tofu,966,4.650103519668741
vegetable,964,4.524896265560163
martini,956,4.663179916317988
goat,950,4.606315789473684
grape,944,4.559322033898299
vinegar,937,4.677694770544278
malt,936,4.571581196581197
curd,936,4.102564102564105
frosting,935,4.424598930481294
chilli,919,4.3884657236126206
moon,913,4.503833515881716
eggplant,907,4.740904079382592
peanut,905,4.577900552486179
quiche,904,4.700221238938045
shank,904,4.495575221238936
pancake,894,4.517897091722594
guac,878,4.6936218678815536
mango,873,4.73997709049255
matcha,873,4.587628865979381
roast,870,4.568965517241382
patty,865,4.578034682080926
plum,864,4.7974537037037
magret,861,4.696864111498254
asparagus,857,4.765460910151687
dan,857,4.483080513418904
japanese,855,4.61169590643276
meatloaf,850,4.769411764705884
cinnamon,849,4.756183745583043
choy,842,4.839667458432303
crepe,841,4.788347205707491
dim,841,4.43519619500595
vietnamese,837,4.751493428912785
peach,831,4.689530685920577
ketchup,826,4.29055690072639
wonton,823,4.662211421628194
protein,822,4.5705596107055975
scotch,821,4.668696711327653
cheeseburger,819,4.550671550671542
pineapple,812,4.774630541871915
vegas,807,4.6047087980173425
caramel,800,4.799999999999999
wedge,786,4.5687022900763266
pesto,781,4.81690140845071
flatbread,777,4.667953667953666
compote,776,4.541237113402063
arugula,774,4.746770025839799
sando,765,4.475816993464052
boba,764,4.712041884816747
nutella,758,4.151715039577838
torta,756,4.232804232804241
tartine,749,4.5260347129506036
coleslaw,746,4.639410187667563
asada,746,4.243967828418228
mole,745,4.4308724832214725
carrot,744,4.63440860215054
lasagna,742,4.653638814016168
lemonade,739,4.661705006765904
ribeye,737,4.6879240162822216
